conference,year,season,paper_id,area_code,korea,institutions,types
ISSCC,2026,S2025-26,19.8,C5,0,,
ISSCC,2026,S2025-26,20.8,C3,0,,
ISSCC,2026,S2025-26,20.9,C3,0,,
ISSCC,2026,S2025-26,20.10,C3,0,,
ISSCC,2026,S2025-26,21.7,D8,0,,
ISSCC,2026,S2025-26,23.2,C4,0,,
ISSCC,2026,S2025-26,23.3,C4,0,,
ISSCC,2026,S2025-26,23.4,C4,0,,
ISSCC,2026,S2025-26,10.1,C1,0,,
ISSCC,2026,S2025-26,10.2,C1,0,,
ISSCC,2026,S2025-26,10.3,C1,0,,
ISSCC,2026,S2025-26,10.4,C1,0,,
ISSCC,2026,S2025-26,10.5,C1,0,,
ISSCC,2026,S2025-26,10.6,C1,0,,
ISSCC,2026,S2025-26,10.7,C1,0,,
ISSCC,2026,S2025-26,10.8,C1,1,,
ISSCC,2026,S2025-26,10.9,C1,0,,
ISSCC,2026,S2025-26,10.10,C1,0,,
ISSCC,2026,S2025-26,11.1,C2,0,,
ISSCC,2026,S2025-26,11.2,C2,0,,
ISSCC,2026,S2025-26,11.3,C2,0,,
ISSCC,2026,S2025-26,11.4,C2,0,,
ISSCC,2026,S2025-26,11.5,C2,0,,
ISSCC,2026,S2025-26,11.6,C2,0,,
ISSCC,2026,S2025-26,11.7,C2,0,,
ISSCC,2026,S2025-26,11.8,C2,0,,
ISSCC,2026,S2025-26,12.1,C3,0,,
ISSCC,2026,S2025-26,12.2,C3,0,,
ISSCC,2026,S2025-26,12.3,C3,0,,
ISSCC,2026,S2025-26,12.4,C3,0,,
ISSCC,2026,S2025-26,12.5,C3,0,,
ISSCC,2026,S2025-26,12.6,C3,0,,
ISSCC,2026,S2025-26,12.7,C3,0,,
ISSCC,2026,S2025-26,12.8,C3,0,,
ISSCC,2026,S2025-26,12.9,C3,1,,
ISSCC,2026,S2025-26,13.1,C1,0,,
ISSCC,2026,S2025-26,13.2,C1,0,,
ISSCC,2026,S2025-26,13.3,C1,0,,
ISSCC,2026,S2025-26,13.4,C1,0,,
ISSCC,2026,S2025-26,13.5,C1,0,,
ISSCC,2026,S2025-26,14.1,D3,0,,
ISSCC,2026,S2025-26,14.2,D3,0,,
ISSCC,2026,S2025-26,14.3,D3,0,,
ISSCC,2026,S2025-26,14.4,D3,0,,
ISSCC,2026,S2025-26,14.5,D3,0,,
ISSCC,2026,S2025-26,14.6,D3,0,,
ISSCC,2026,S2025-26,15.1,D2,0,,
ISSCC,2026,S2025-26,15.2,D2,0,,
ISSCC,2026,S2025-26,15.3,D2,1,Samsung,company
ISSCC,2026,S2025-26,15.4,D2,0,,
ISSCC,2026,S2025-26,15.5,D2,0,,
ISSCC,2026,S2025-26,15.6,D2,1,Samsung,company
ISSCC,2026,S2025-26,15.7,D2,1,SK hynix,company
ISSCC,2026,S2025-26,15.8,D2,1,Samsung,company
ISSCC,2026,S2025-26,15.9,D2,1,SK hynix,company
ISSCC,2026,S2025-26,15.10,D2,1,Samsung;Sogang Univ,company;university
ISSCC,2026,S2025-26,16.1,C5,0,,
ISSCC,2026,S2025-26,16.2,C5,0,,
ISSCC,2026,S2025-26,16.3,C5,0,,
ISSCC,2026,S2025-26,16.4,C5,0,,
ISSCC,2026,S2025-26,8.86,,0,,
ISSCC,2026,S2025-26,16.5,C5,0,,
ISSCC,2026,S2025-26,16.6,C5,0,,
ISSCC,2026,S2025-26,2.15,,0,,
ISSCC,2026,S2025-26,16.7,C5,0,,
ISSCC,2026,S2025-26,16.8,C5,0,,
ISSCC,2026,S2025-26,16.9,C5,1,Samsung;Korea Univ,company;university
ISSCC,2026,S2025-26,16.10,C5,0,,
ISSCC,2026,S2025-26,17.1,C1,0,,
ISSCC,2026,S2025-26,17.2,C1,0,,
ISSCC,2026,S2025-26,17.3,C1,1,,
ISSCC,2026,S2025-26,17.4,C1,1,Seoul Nat'l Univ,university
ISSCC,2026,S2025-26,18.1,C1,0,,
ISSCC,2026,S2025-26,18.2,C1,0,,
ISSCC,2026,S2025-26,18.3,C1,1,,
ISSCC,2026,S2025-26,18.4,C1,0,,
ISSCC,2026,S2025-26,18.5,C1,0,,
ISSCC,2026,S2025-26,19.1,C5,0,,
ISSCC,2026,S2025-26,19.2,C5,0,,
ISSCC,2026,S2025-26,94.6,,0,,
ISSCC,2026,S2025-26,19.3,C5,1,Sogang Univ,university
ISSCC,2026,S2025-26,19.4,C5,0,,
ISSCC,2026,S2025-26,19.5,C5,0,,
ISSCC,2026,S2025-26,19.6,C5,0,,
ISSCC,2026,S2025-26,19.7,C5,1,Sogang Univ,university
ISSCC,2026,S2025-26,19.8,C5,0,,
ISSCC,2026,S2025-26,19.9,C5,0,,
ISSCC,2026,S2025-26,20.1,C3,0,,
ISSCC,2026,S2025-26,29.7,,0,,
ISSCC,2026,S2025-26,20.2,C3,1,Samsung,company
ISSCC,2026,S2025-26,20.3,C3,0,,
ISSCC,2026,S2025-26,20.4,C3,0,,
ISSCC,2026,S2025-26,20.5,C3,0,,
ISSCC,2026,S2025-26,20.6,C3,0,,
ISSCC,2026,S2025-26,20.7,C3,0,,
ISSCC,2026,S2025-26,20.8,C3,0,,
ISSCC,2026,S2025-26,20.9,C3,0,,
ISSCC,2026,S2025-26,20.10,C3,0,,
ISSCC,2026,S2025-26,20.11,C3,0,,
ISSCC,2026,S2025-26,21.1,D8,1,,
ISSCC,2026,S2025-26,21.2,D8,0,,
ISSCC,2026,S2025-26,21.3,D8,0,,
ISSCC,2026,S2025-26,21.4,D8,0,,
ISSCC,2026,S2025-26,0.05,,0,,
ISSCC,2026,S2025-26,21.5,D8,1,Samsung,company
ISSCC,2026,S2025-26,21.6,D8,0,,
ISSCC,2026,S2025-26,21.7,D8,0,,
ISSCC,2026,S2025-26,21.8,D8,0,,
ISSCC,2026,S2025-26,21.9,D8,0,,
ISSCC,2026,S2025-26,22.1,SP,0,,
ISSCC,2026,S2025-26,22.2,SP,0,,
ISSCC,2026,S2025-26,22.3,SP,0,,
ISSCC,2026,S2025-26,22.4,SP,1,Seoul Nat'l Univ,university
ISSCC,2026,S2025-26,22.5,SP,0,,
ISSCC,2026,S2025-26,23.1,C4,0,,
ISSCC,2026,S2025-26,23.2,C4,0,,
ISSCC,2026,S2025-26,23.3,C4,0,,
ISSCC,2026,S2025-26,23.4,C4,0,,
ISSCC,2026,S2025-26,23.5,C4,0,,
ISSCC,2026,S2025-26,23.6,C4,1,,
ISSCC,2026,S2025-26,24.1,D7,1,Samsung,company
ISSCC,2026,S2025-26,24.2,D7,1,KAIST,university
ISSCC,2026,S2025-26,24.3,D7,0,,
ISSCC,2026,S2025-26,24.4,D7,1,KAIST,university
ISSCC,2026,S2025-26,24.5,D7,1,KAIST,university
ISSCC,2026,S2025-26,24.6,D7,1,Samsung,company
ISSCC,2026,S2025-26,2.7,C1,0,,
ISSCC,2026,S2025-26,2.10,C1,0,,
ISSCC,2026,S2025-26,4.3,C2,0,,
ISSCC,2026,S2025-26,4.5,C2,0,,
ISSCC,2026,S2025-26,6.5,C3,0,,
ISSCC,2026,S2025-26,7.8,D7,0,,
ISSCC,2026,S2025-26,7.10,D7,0,,
ISSCC,2026,S2025-26,17.2,C1,0,,
ISSCC,2026,S2025-26,17.3,C1,0,,
ISSCC,2026,S2025-26,20.3,C3,0,,
ISSCC,2026,S2025-26,20.4,C3,0,,
ISSCC,2026,S2025-26,21.2,D8,0,,
ISSCC,2026,S2025-26,25.1,C6,0,,
ISSCC,2026,S2025-26,25.3,C6,0,,
ISSCC,2026,S2025-26,29.1,C7,0,,
ISSCC,2026,S2025-26,29.3,C7,0,,
ISSCC,2026,S2025-26,29.6,C7,0,,
ISSCC,2026,S2025-26,30.1,X1,0,,
ISSCC,2026,S2025-26,30.9,X1,0,,
ISSCC,2026,S2025-26,31.5,C1,0,,
ISSCC,2026,S2025-26,31.9,C1,0,,
ISSCC,2026,S2025-26,33.2,C3,0,,
ISSCC,2026,S2025-26,34.1,C3,0,,
ISSCC,2026,S2025-26,34.3,C3,0,,
ISSCC,2026,S2025-26,34.4,C3,0,,
ISSCC,2026,S2025-26,34.5,C3,0,,
ISSCC,2026,S2025-26,35.5,C3,0,,
ISSCC,2026,S2025-26,36.1,C7,0,,
ISSCC,2026,S2025-26,36.2,C7,0,,
ISSCC,2026,S2025-26,36.6,C7,0,,
ISSCC,2026,S2025-26,36.11,C7,0,,
ISSCC,2026,S2025-26,25.1,C6,0,,
ISSCC,2026,S2025-26,25.2,C6,0,,
ISSCC,2026,S2025-26,25.3,C6,0,,
ISSCC,2026,S2025-26,25.4,C6,1,KAIST,university
ISSCC,2026,S2025-26,25.5,C6,0,,
ISSCC,2026,S2025-26,25.6,C6,0,,
ISSCC,2026,S2025-26,25.7,C6,0,,
ISSCC,2026,S2025-26,25.8,C6,0,,
ISSCC,2026,S2025-26,25.9,C6,1,Samsung;Yonsei Univ,company;university
ISSCC,2026,S2025-26,25.10,C6,1,Samsung,company
ISSCC,2026,S2025-26,26.1,C5,0,,
ISSCC,2026,S2025-26,26.2,C5,0,,
ISSCC,2026,S2025-26,26.3,C5,0,,
ISSCC,2026,S2025-26,26.4,C5,0,,
ISSCC,2026,S2025-26,26.5,C5,0,,
ISSCC,2026,S2025-26,26.6,C5,1,Sogang Univ,university
ISSCC,2026,S2025-26,26.7,C5,0,,
ISSCC,2026,S2025-26,26.8,C5,0,,
ISSCC,2026,S2025-26,26.9,C5,0,,
ISSCC,2026,S2025-26,27.1,C3,0,,
ISSCC,2026,S2025-26,27.2,C3,0,,
ISSCC,2026,S2025-26,27.3,C3,0,,
ISSCC,2026,S2025-26,27.4,C3,0,,
ISSCC,2026,S2025-26,27.5,C3,0,,
ISSCC,2026,S2025-26,27.6,C3,0,,
ISSCC,2026,S2025-26,27.7,C3,0,,
ISSCC,2026,S2025-26,0.02,,0,,
ISSCC,2026,S2025-26,27.8,C3,1,Samsung,company
ISSCC,2026,S2025-26,27.9,C3,0,,
ISSCC,2026,S2025-26,27.10,C3,0,,
ISSCC,2026,S2025-26,28.1,SP,0,,
ISSCC,2026,S2025-26,28.2,SP,0,,
ISSCC,2026,S2025-26,28.3,SP,0,,
ISSCC,2026,S2025-26,28.4,SP,0,,
ISSCC,2026,S2025-26,29.1,C7,0,,
ISSCC,2026,S2025-26,29.2,C7,0,,
ISSCC,2026,S2025-26,29.3,C7,0,,
ISSCC,2026,S2025-26,29.4,C7,0,,
ISSCC,2026,S2025-26,29.5,C7,0,,
ISSCC,2026,S2025-26,29.6,C7,0,,
ISSCC,2026,S2025-26,30.1,X1,0,,
ISSCC,2026,S2025-26,30.2,X1,0,,
ISSCC,2026,S2025-26,30.3,X1,0,,
ISSCC,2026,S2025-26,30.4,X1,0,,
ISSCC,2026,S2025-26,30.5,X1,0,,
ISSCC,2026,S2025-26,30.6,X1,0,,
ISSCC,2026,S2025-26,30.7,X1,0,,
ISSCC,2026,S2025-26,30.8,X1,0,,
ISSCC,2026,S2025-26,30.9,X1,0,,
ISSCC,2026,S2025-26,31.1,C1,0,,
ISSCC,2026,S2025-26,31.2,C1,1,KAIST,university
ISSCC,2026,S2025-26,31.3,C1,0,,
ISSCC,2026,S2025-26,31.4,C1,0,,
ISSCC,2026,S2025-26,31.5,C1,1,KAIST,university
ISSCC,2026,S2025-26,31.6,C1,1,KAIST,university
ISSCC,2026,S2025-26,31.7,C1,1,POSTECH;UNIST,university
ISSCC,2026,S2025-26,31.8,C1,0,,
ISSCC,2026,S2025-26,31.9,C1,0,,
ISSCC,2026,S2025-26,32.1,C2,0,,
ISSCC,2026,S2025-26,32.2,C2,0,,
ISSCC,2026,S2025-26,32.3,C2,0,,
ISSCC,2026,S2025-26,32.4,C2,1,Seoul Nat'l Univ,university
ISSCC,2026,S2025-26,33.1,C3,0,,
ISSCC,2026,S2025-26,33.2,C3,0,,
ISSCC,2026,S2025-26,33.3,C3,0,,
ISSCC,2026,S2025-26,33.4,C3,0,,
ISSCC,2026,S2025-26,33.5,C3,0,,
ISSCC,2026,S2025-26,33.6,C3,0,,
ISSCC,2026,S2025-26,6.5,C3,0,,
ISSCC,2026,S2025-26,34.1,C3,0,,
ISSCC,2026,S2025-26,34.2,C3,1,Samsung,company
ISSCC,2026,S2025-26,34.3,C3,0,,
ISSCC,2026,S2025-26,34.4,C3,0,,
ISSCC,2026,S2025-26,34.5,C3,1,,
ISSCC,2026,S2025-26,35.1,C3,0,,
ISSCC,2026,S2025-26,35.2,C3,0,,
ISSCC,2026,S2025-26,35.3,C3,0,,
ISSCC,2026,S2025-26,35.4,C3,0,,
ISSCC,2026,S2025-26,35.5,C3,0,,
ISSCC,2026,S2025-26,36.1,C7,0,,
ISSCC,2026,S2025-26,36.2,C7,0,,
ISSCC,2026,S2025-26,36.3,C7,1,Seoul Nat'l Univ,university
ISSCC,2026,S2025-26,36.4,C7,0,,
ISSCC,2026,S2025-26,36.5,C7,1,,
ISSCC,2026,S2025-26,36.6,C7,0,,
ISSCC,2026,S2025-26,36.7,C7,1,Korea Univ,university
ISSCC,2026,S2025-26,36.8,C7,1,Korea Univ,university
ISSCC,2026,S2025-26,36.9,C7,0,,
ISSCC,2026,S2025-26,36.10,C7,1,,
ISSCC,2026,S2025-26,36.11,C7,1,Samsung;SK hynix,company
ISSCC,2026,S2025-26,37.1,D2,0,,
ISSCC,2026,S2025-26,37.2,D2,0,,
ISSCC,2026,S2025-26,37.3,D2,1,Samsung,company
ISSCC,2026,S2025-26,37.4,D2,0,,
ISSCC,2026,S2025-26,37.5,D2,0,,
ISSCC,2026,S2025-26,37.6,D2,1,,
ISSCC,2026,S2025-26,37.7,D2,1,Samsung;POSTECH,company;university
ISSCC,2026,S2025-26,37.8,D2,1,Samsung;POSTECH,company;university
ISSCC,2026,S2025-26,37.9,D2,1,Yonsei Univ,university
VLSI,2023,S2023-24,C1-5,C7,0,,
VLSI,2023,S2023-24,C19-5,C2,0,,
VLSI,2023,S2023-24,C20-3,C4,0,,
VLSI,2023,S2023-24,C20-5,C4,0,,
VLSI,2023,S2023-24,C22-1,D7,0,,
VLSI,2023,S2023-24,JFS3-1,C1,0,,
VLSI,2023,S2023-24,JFS4-4,D3,0,,
VLSI,2023,S2023-24,JFS5-3,D2,0,,
VLSI,2023,S2023-24,T2-1,D4,0,,
VLSI,2023,S2023-24,T4-2,D1,0,,
VLSI,2023,S2023-24,T8-4,D1,0,,
VLSI,2023,S2023-24,T9-4,D2,0,,
VLSI,2023,S2023-24,T13-1,X2,0,,
VLSI,2023,S2023-24,T15-1,X1,0,,
VLSI,2023,S2023-24,PL1-1,D3,0,,
VLSI,2023,S2023-24,PL1-2,D6,1,KAIST,university
VLSI,2023,S2023-24,C1-1,C7,0,,
VLSI,2023,S2023-24,C1-2,C7,0,,
VLSI,2023,S2023-24,C1-3,C7,1,Yonsei Univ,university
VLSI,2023,S2023-24,C1-4,C7,1,KAIST,university
VLSI,2023,S2023-24,C1-5,C7,0,,
VLSI,2023,S2023-24,C2-1,D2,0,,
VLSI,2023,S2023-24,C2-2,D2,1,Samsung,company
VLSI,2023,S2023-24,C2-3,D2,1,Samsung,company
VLSI,2023,S2023-24,C2-4,D2,0,,
VLSI,2023,S2023-24,C2-5,D2,0,,
VLSI,2023,S2023-24,T1-1,SP,0,,
VLSI,2023,S2023-24,T1-2,SP,1,Samsung,company
VLSI,2023,S2023-24,T1-3,SP,0,,
VLSI,2023,S2023-24,T1-4,SP,0,,
VLSI,2023,S2023-24,T1-5,SP,0,,
VLSI,2023,S2023-24,C3-1,C1,1,Yonsei Univ,university
VLSI,2023,S2023-24,C3-2,C1,0,,
VLSI,2023,S2023-24,C3-3,C1,0,,
VLSI,2023,S2023-24,C3-4,C1,0,,
VLSI,2023,S2023-24,C4-1,C2,0,,
VLSI,2023,S2023-24,C4-2,C2,0,,
VLSI,2023,S2023-24,C4-3,C2,0,,
VLSI,2023,S2023-24,C4-4,C2,0,,
VLSI,2023,S2023-24,C5-1,C3,0,,
VLSI,2023,S2023-24,C5-2,C3,0,,
VLSI,2023,S2023-24,C5-3,C3,1,Samsung;POSTECH,company;university
VLSI,2023,S2023-24,C5-4,C3,0,,
VLSI,2023,S2023-24,T2-1,D4,0,,
VLSI,2023,S2023-24,T2-2,D4,0,,
VLSI,2023,S2023-24,T2-3,D4,0,,
VLSI,2023,S2023-24,T2-4,D4,1,SK hynix,company
VLSI,2023,S2023-24,T3-1,D2,1,Samsung,company
VLSI,2023,S2023-24,T3-2,D2,0,,
VLSI,2023,S2023-24,T3-3,D2,0,,
VLSI,2023,S2023-24,T3-4,D2,1,Samsung,company
VLSI,2023,S2023-24,T4-1,D1,1,Samsung,company
VLSI,2023,S2023-24,T4-2,D1,0,,
VLSI,2023,S2023-24,T4-3,D1,0,,
VLSI,2023,S2023-24,T4-4,D1,0,,
VLSI,2023,S2023-24,C6-1,C4,0,,
VLSI,2023,S2023-24,C6-2,C4,0,,
VLSI,2023,S2023-24,C6-3,C4,0,,
VLSI,2023,S2023-24,C6-4,C4,0,,
VLSI,2023,S2023-24,C6-5,C4,1,GIST,university
VLSI,2023,S2023-24,C7-1,C1,0,,
VLSI,2023,S2023-24,C7-2,C1,0,,
VLSI,2023,S2023-24,C7-3,C1,0,,
VLSI,2023,S2023-24,C7-4,C1,1,POSTECH,university
VLSI,2023,S2023-24,C7-5,C1,0,,
VLSI,2023,S2023-24,C8-1,C7,0,,
VLSI,2023,S2023-24,C8-2,C7,0,,
VLSI,2023,S2023-24,C8-3,C7,1,Samsung;POSTECH,company;university
VLSI,2023,S2023-24,C8-4,C7,0,,
VLSI,2023,S2023-24,C8-5,C7,0,,
VLSI,2023,S2023-24,JFS1-1,C1,0,,
VLSI,2023,S2023-24,JFS1-2,C1,0,,
VLSI,2023,S2023-24,JFS1-3,C1,0,,
VLSI,2023,S2023-24,JFS1-4,C1,1,POSTECH,university
VLSI,2023,S2023-24,JFS1-5,C1,0,,
VLSI,2023,S2023-24,T5-1,D9,1,KAIST;KIST,institute;university
VLSI,2023,S2023-24,T5-2,D9,0,,
VLSI,2023,S2023-24,T5-3,D9,0,,
VLSI,2023,S2023-24,T5-4,D9,0,,
VLSI,2023,S2023-24,T5-5,D9,1,Samsung,company
VLSI,2023,S2023-24,T6-1,D1,0,,
VLSI,2023,S2023-24,T6-2,D1,0,,
VLSI,2023,S2023-24,T6-3,D1,0,,
VLSI,2023,S2023-24,T6-4,D1,0,,
VLSI,2023,S2023-24,T6-5,D1,1,Samsung;SK hynix;POSTECH,company;university
VLSI,2023,S2023-24,PL2-1,X2,0,,
VLSI,2023,S2023-24,PL2-2,D1,0,,
VLSI,2023,S2023-24,C9-1,D2,0,,
VLSI,2023,S2023-24,C9-2,D2,0,,
VLSI,2023,S2023-24,C9-3,D2,1,Samsung,company
VLSI,2023,S2023-24,C9-4,D2,0,,
VLSI,2023,S2023-24,C9-5,D2,1,Samsung,company
VLSI,2023,S2023-24,C10-1,D2,0,,
VLSI,2023,S2023-24,C10-2,D2,0,,
VLSI,2023,S2023-24,C10-3,D2,1,KAIST,university
VLSI,2023,S2023-24,C10-4,D2,0,,
VLSI,2023,S2023-24,C10-5,D2,1,KAIST,university
VLSI,2023,S2023-24,T7-1,SP,0,,
VLSI,2023,S2023-24,T7-2,SP,1,SK hynix,company
VLSI,2023,S2023-24,T7-3,SP,0,,
VLSI,2023,S2023-24,T7-4,SP,0,,
VLSI,2023,S2023-24,T7-5,SP,1,KAIST;Kyungpook Nat'l,university
VLSI,2023,S2023-24,C11-1,C5,0,,
VLSI,2023,S2023-24,C11-2,C5,1,Sogang Univ,university
VLSI,2023,S2023-24,C11-3,C5,1,Kyungpook Nat'l,university
VLSI,2023,S2023-24,C11-4,C5,0,,
VLSI,2023,S2023-24,C12-1,C1,0,,
VLSI,2023,S2023-24,C12-2,C1,0,,
VLSI,2023,S2023-24,C12-3,C1,0,,
VLSI,2023,S2023-24,C12-4,C1,1,Samsung;Yonsei Univ,company;university
VLSI,2023,S2023-24,C13-1,C3,0,,
VLSI,2023,S2023-24,C13-2,C3,0,,
VLSI,2023,S2023-24,C13-3,C3,0,,
VLSI,2023,S2023-24,C13-4,C3,0,,
VLSI,2023,S2023-24,JFS2-1,C1,0,,
VLSI,2023,S2023-24,JFS2-2,C1,0,,
VLSI,2023,S2023-24,JFS2-3,C1,0,,
VLSI,2023,S2023-24,TFS1-1,D2,1,Samsung,company
VLSI,2023,S2023-24,TFS1-2,D2,0,,
VLSI,2023,S2023-24,TFS1-3,D2,0,,
VLSI,2023,S2023-24,TFS1-4,D2,0,,
VLSI,2023,S2023-24,T8-1,D1,0,,
VLSI,2023,S2023-24,T8-2,D1,0,,
VLSI,2023,S2023-24,T8-3,D1,1,Yonsei Univ;Kyungpook Nat'l,university
VLSI,2023,S2023-24,T8-4,D1,0,,
VLSI,2023,S2023-24,C14-1,C2,0,,
VLSI,2023,S2023-24,C14-2,C2,0,,
VLSI,2023,S2023-24,C14-3,C2,0,,
VLSI,2023,S2023-24,C14-4,C2,0,,
VLSI,2023,S2023-24,C15-1,D7,1,Samsung,company
VLSI,2023,S2023-24,C15-2,D7,0,,
VLSI,2023,S2023-24,C15-3,D7,0,,
VLSI,2023,S2023-24,C15-4,D7,0,,
VLSI,2023,S2023-24,C16-1,C1,1,POSTECH,university
VLSI,2023,S2023-24,C16-2,C1,0,,
VLSI,2023,S2023-24,C16-3,C1,0,,
VLSI,2023,S2023-24,C16-4,C1,0,,
VLSI,2023,S2023-24,C16-5,C1,0,,
VLSI,2023,S2023-24,T9-1,D2,1,SK hynix,company
VLSI,2023,S2023-24,T9-2,D2,1,SK hynix;POSTECH,company;university
VLSI,2023,S2023-24,T9-3,D2,0,,
VLSI,2023,S2023-24,T9-4,D2,0,,
VLSI,2023,S2023-24,T10-1,D2,0,,
VLSI,2023,S2023-24,T10-2,D2,0,,
VLSI,2023,S2023-24,T10-3,D2,1,KAIST,university
VLSI,2023,S2023-24,T10-4,D2,0,,
VLSI,2023,S2023-24,T11-1,D1,0,,
VLSI,2023,S2023-24,T11-2,D1,0,,
VLSI,2023,S2023-24,T11-3,D1,0,,
VLSI,2023,S2023-24,T11-4,D1,1,Sogang Univ,university
VLSI,2023,S2023-24,C17-1,C5,0,,
VLSI,2023,S2023-24,C17-2,C5,1,Samsung;Pusan Nat'l,company;university
VLSI,2023,S2023-24,C17-3,C5,1,SK hynix,company
VLSI,2023,S2023-24,C17-4,C5,0,,
VLSI,2023,S2023-24,C18-1,C2,0,,
VLSI,2023,S2023-24,C18-2,C2,0,,
VLSI,2023,S2023-24,C18-3,C2,1,KAIST,university
VLSI,2023,S2023-24,C18-4,C2,1,Samsung;KAIST,company;university
VLSI,2023,S2023-24,JFS3-1,C1,0,,
VLSI,2023,S2023-24,JFS3-2,C1,0,,
VLSI,2023,S2023-24,JFS3-3,C1,1,SK hynix;Yonsei Univ;KIST,company;institute;university
VLSI,2023,S2023-24,T12-1,D9,0,,
VLSI,2023,S2023-24,T12-2,D9,0,,
VLSI,2023,S2023-24,T12-3,D9,0,,
VLSI,2023,S2023-24,T12-4,D9,0,,
VLSI,2023,S2023-24,T13-1,X2,0,,
VLSI,2023,S2023-24,T13-2,X2,0,,
VLSI,2023,S2023-24,T13-3,X2,0,,
VLSI,2023,S2023-24,T13-4,X2,0,,
VLSI,2023,S2023-24,C19-1,C2,0,,
VLSI,2023,S2023-24,C19-2,C2,0,,
VLSI,2023,S2023-24,C19-3,C2,1,Sogang Univ,university
VLSI,2023,S2023-24,C19-4,C2,0,,
VLSI,2023,S2023-24,C19-5,C2,0,,
VLSI,2023,S2023-24,C20-1,C4,1,KAIST,university
VLSI,2023,S2023-24,C20-2,C4,1,Samsung,company
VLSI,2023,S2023-24,C20-3,C4,0,,
VLSI,2023,S2023-24,C20-4,C4,0,,
VLSI,2023,S2023-24,C20-5,C4,1,POSTECH,university
VLSI,2023,S2023-24,C21-1,X1,0,,
VLSI,2023,S2023-24,C21-2,X1,1,KAIST,university
VLSI,2023,S2023-24,C21-3,X1,0,,
VLSI,2023,S2023-24,C21-4,X1,1,KAIST,university
VLSI,2023,S2023-24,C21-5,X1,1,KAIST,university
VLSI,2023,S2023-24,JFS4-1,C1,0,,
VLSI,2023,S2023-24,JFS4-2,D1,0,,
VLSI,2023,S2023-24,JFS4-3,SP,0,,
VLSI,2023,S2023-24,JFS4-4,D3,0,,
VLSI,2023,S2023-24,JFS4-5,D2,1,POSTECH,university
VLSI,2023,S2023-24,T14-1,D1,0,,
VLSI,2023,S2023-24,T14-2,D1,0,,
VLSI,2023,S2023-24,T14-3,D1,0,,
VLSI,2023,S2023-24,T14-4,D1,0,,
VLSI,2023,S2023-24,T14-5,D1,0,,
VLSI,2023,S2023-24,C22-1,D7,0,,
VLSI,2023,S2023-24,C22-2,D7,0,,
VLSI,2023,S2023-24,C22-3,D7,0,,
VLSI,2023,S2023-24,C22-4,D7,0,,
VLSI,2023,S2023-24,C23-1,C4,1,Samsung;Yonsei Univ,company;university
VLSI,2023,S2023-24,C23-2,C4,0,,
VLSI,2023,S2023-24,C23-3,C4,1,Samsung,company
VLSI,2023,S2023-24,C23-4,C4,0,,
VLSI,2023,S2023-24,JFS5-1,??,0,,
VLSI,2023,S2023-24,JFS5-2,X1,0,,
VLSI,2023,S2023-24,JFS5-3,D2,0,,
VLSI,2023,S2023-24,T15-1,X1,0,,
VLSI,2023,S2023-24,T15-2,X1,0,,
VLSI,2023,S2023-24,T15-3,X1,0,,
VLSI,2023,S2023-24,T15-4,X1,0,,
VLSI,2023,S2023-24,T16-1,D1,0,,
VLSI,2023,S2023-24,T16-2,D1,0,,
VLSI,2023,S2023-24,T16-3,D1,1,Samsung,company
VLSI,2023,S2023-24,T16-4,D1,0,,
VLSI,2023,S2023-24,C24-1,D8,0,,
VLSI,2023,S2023-24,C24-2,D8,1,Yonsei Univ,university
VLSI,2023,S2023-24,C24-3,D8,0,,
VLSI,2023,S2023-24,C24-4,D8,0,,
VLSI,2023,S2023-24,C24-5,D8,0,,
VLSI,2023,S2023-24,C25-1,C6,0,,
VLSI,2023,S2023-24,C25-2,C6,0,,
VLSI,2023,S2023-24,C25-3,C6,0,,
VLSI,2023,S2023-24,C25-4,C6,0,,
VLSI,2023,S2023-24,C25-5,C6,0,,
VLSI,2023,S2023-24,C26-1,C3,0,,
VLSI,2023,S2023-24,C26-2,C3,1,Samsung,company
VLSI,2023,S2023-24,C26-3,C3,0,,
VLSI,2023,S2023-24,C26-4,C3,0,,
VLSI,2023,S2023-24,C26-5,C3,1,KAIST,university
VLSI,2023,S2023-24,T17-1,D1,0,,
VLSI,2023,S2023-24,T17-2,D1,0,,
VLSI,2023,S2023-24,T17-3,D1,0,,
VLSI,2023,S2023-24,T17-4,D1,1,SK hynix,company
VLSI,2023,S2023-24,T17-5,D1,0,,
VLSI,2023,S2023-24,T18-1,D2,1,Samsung,company
VLSI,2023,S2023-24,T18-2,D2,0,,
VLSI,2023,S2023-24,T18-3,D2,1,KAIST,university
VLSI,2023,S2023-24,T18-4,D2,1,Samsung,company
VLSI,2023,S2023-24,T18-5,D2,0,,
VLSI,2023,S2023-24,TFS2-1,D3,0,,
VLSI,2023,S2023-24,TFS2-2,D3,0,,
VLSI,2023,S2023-24,TFS2-3,D3,0,,
VLSI,2023,S2023-24,TFS2-4,D3,0,,
VLSI,2023,S2023-24,TFS2-5,D3,1,Samsung,company
VLSI,2024,S2024-25,P1.1,??,0,,
VLSI,2024,S2024-25,P1.2,??,0,,
VLSI,2024,S2024-25,T1.1,SP,0,,
VLSI,2024,S2024-25,T1.2,SP,1,Samsung,company
VLSI,2024,S2024-25,T1.3,SP,0,,
VLSI,2024,S2024-25,T1.4,SP,0,,
